constructorId,url,name,nationality,year
adams,http://en.wikipedia.org/wiki/Adams_(constructor),Adams,American,1950
alfa,http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One,Alfa Romeo,Swiss,1950
alta,http://en.wikipedia.org/wiki/Alta_auto_racing_team,Alta,British,1950
cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British,1950
deidt,http://en.wikipedia.org/wiki/Deidt,Deidt,American,1950
era,http://en.wikipedia.org/wiki/English_Racing_Automobiles,ERA,British,1950
ewing,http://en.wikipedia.org/wiki/Ewing_(constructor),Ewing,American,1950
ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1950
kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American,1950
langley,http://en.wikipedia.org/wiki/Langley_(constructor),Langley,American,1950
lesovsky,http://en.wikipedia.org/wiki/Lesovsky,Lesovsky,American,1950
marchese,http://en.wikipedia.org/wiki/Marchese_(constructor),Marchese,American,1950
maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian,1950
milano,http://en.wikipedia.org/wiki/Scuderia_Milano,Milano,Italian,1950
moore,http://en.wikipedia.org/wiki/Moore_(constructor),Moore,American,1950
nichels,http://en.wikipedia.org/wiki/Nichels,Nichels,American,1950
olson,http://en.wikipedia.org/wiki/Olson_(constructor),Olson,American,1950
rae,http://en.wikipedia.org/wiki/Rae_(motorsport),Rae,American,1950
simca,http://en.wikipedia.org/wiki/Simca,Simca,French,1950
snowberger,http://en.wikipedia.org/wiki/Snowberger,Snowberger,American,1950
stevens,http://en.wikipedia.org/wiki/Stevens_(constructor),Stevens,American,1950
lago,http://en.wikipedia.org/wiki/Talbot-Lago,Talbot-Lago,French,1950
watson,http://en.wikipedia.org/wiki/A.J._Watson,Watson,American,1950
wetteroth,http://en.wikipedia.org/wiki/Wetteroth,Wetteroth,American,1950
alfa,http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One,Alfa Romeo,Swiss,1951
alta,http://en.wikipedia.org/wiki/Alta_auto_racing_team,Alta,British,1951
brm,http://en.wikipedia.org/wiki/BRM,BRM,British,1951
bromme,http://en.wikipedia.org/wiki/Bromme,Bromme,American,1951
deidt,http://en.wikipedia.org/wiki/Deidt,Deidt,American,1951
era,http://en.wikipedia.org/wiki/English_Racing_Automobiles,ERA,British,1951
ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1951
hall,http://en.wikipedia.org/wiki/Hall_(constructor),Hall,American,1951
hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British,1951
kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American,1951
kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American,1951
lesovsky,http://en.wikipedia.org/wiki/Lesovsky,Lesovsky,American,1951
marchese,http://en.wikipedia.org/wiki/Marchese_(constructor),Marchese,American,1951
maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian,1951
moore,http://en.wikipedia.org/wiki/Moore_(constructor),Moore,American,1951
osca,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili,OSCA,Italian,1951
pawl,http://en.wikipedia.org/wiki/Pawl_(constructor),Pawl,American,1951
schroeder,http://en.wikipedia.org/wiki/Schroeder_(constructor),Schroeder,American,1951
sherman,http://en.wikipedia.org/wiki/Sherman_(constructor),Sherman,American,1951
simca,http://en.wikipedia.org/wiki/Simca,Simca,French,1951
lago,http://en.wikipedia.org/wiki/Talbot-Lago,Talbot-Lago,French,1951
trevis,http://en.wikipedia.org/wiki/Trevis,Trevis,American,1951
veritas,http://en.wikipedia.org/wiki/Veritas_(constructor),Veritas,German,1951
watson,http://en.wikipedia.org/wiki/A.J._Watson,Watson,American,1951
afm,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau,AFM,German,1952
alta,http://en.wikipedia.org/wiki/Alta_auto_racing_team,Alta,British,1952
butterworth,http://en.wikipedia.org/wiki/Aston_Butterworth,Aston Butterworth,British,1952
bmw,http://en.wikipedia.org/wiki/BMW,BMW,German,1952
bromme,http://en.wikipedia.org/wiki/Bromme,Bromme,American,1952
cisitalia,http://en.wikipedia.org/wiki/Cisitalia,Cisitalia,Italian,1952
connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British,1952
cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British,1952
deidt,http://en.wikipedia.org/wiki/Deidt,Deidt,American,1952
era,http://en.wikipedia.org/wiki/English_Racing_Automobiles,ERA,British,1952
ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1952
frazer_nash,http://en.wikipedia.org/wiki/Frazer_Nash,Frazer Nash,British,1952
gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French,1952
hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British,1952
kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American,1952
kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American,1952
lesovsky,http://en.wikipedia.org/wiki/Lesovsky,Lesovsky,American,1952
maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian,1952
osca,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili,OSCA,Italian,1952
sherman,http://en.wikipedia.org/wiki/Sherman_(constructor),Sherman,American,1952
simca,http://en.wikipedia.org/wiki/Simca,Simca,French,1952
stevens,http://en.wikipedia.org/wiki/Stevens_(constructor),Stevens,American,1952
trevis,http://en.wikipedia.org/wiki/Trevis,Trevis,American,1952
veritas,http://en.wikipedia.org/wiki/Veritas_(constructor),Veritas,German,1952
watson,http://en.wikipedia.org/wiki/A.J._Watson,Watson,American,1952
afm,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau,AFM,German,1953
bmw,http://en.wikipedia.org/wiki/BMW,BMW,German,1953
bromme,http://en.wikipedia.org/wiki/Bromme,Bromme,American,1953
connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British,1953
cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British,1953
del_roy,http://en.wikipedia.org/wiki/Del_Roy,Del Roy,American,1953
emw,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk,EMW,East German,1953
ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1953
gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French,1953
hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British,1953
kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American,1953
kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American,1953
lesovsky,http://en.wikipedia.org/wiki/Lesovsky,Lesovsky,American,1953
maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian,1953
osca,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili,OSCA,Italian,1953
schroeder,http://en.wikipedia.org/wiki/Schroeder_(constructor),Schroeder,American,1953
simca,http://en.wikipedia.org/wiki/Simca,Simca,French,1953
stevens,http://en.wikipedia.org/wiki/Stevens_(constructor),Stevens,American,1953
turner,http://en.wikipedia.org/wiki/Turner_(constructor),Turner,American,1953
veritas,http://en.wikipedia.org/wiki/Veritas_(constructor),Veritas,German,1953
watson,http://en.wikipedia.org/wiki/A.J._Watson,Watson,American,1953
bromme,http://en.wikipedia.org/wiki/Bromme,Bromme,American,1954
connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British,1954
cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British,1954
ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1954
gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French,1954
hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British,1954
klenk,http://en.wikipedia.org/wiki/Klenk,Klenk,German,1954
kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American,1954
kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American,1954
lancia,http://en.wikipedia.org/wiki/Lancia_in_Formula_One,Lancia,Italian,1954
maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian,1954
mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German,1954
nichels,http://en.wikipedia.org/wiki/Nichels,Nichels,American,1954
pankratz,http://en.wikipedia.org/wiki/Pankratz,Pankratz,American,1954
pawl,http://en.wikipedia.org/wiki/Pawl_(constructor),Pawl,American,1954
phillips,http://en.wikipedia.org/wiki/Phillips_(constructor),Phillips,American,1954
schroeder,http://en.wikipedia.org/wiki/Schroeder_(constructor),Schroeder,American,1954
stevens,http://en.wikipedia.org/wiki/Stevens_(constructor),Stevens,American,1954
vanwall,http://en.wikipedia.org/wiki/Vanwall,Vanwall,British,1954
arzani-volpini,http://en.wikipedia.org/wiki/Arzani-Volpini,Arzani-Volpini,Italian,1955
connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British,1955
cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British,1955
epperly,http://en.wikipedia.org/wiki/Epperly,Epperly,American,1955
ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian,1955
gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French,1955
hwm,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors,HWM,British,1955
kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American,1955
kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American,1955
lancia,http://en.wikipedia.org/wiki/Lancia_in_Formula_One,Lancia,Italian,1955
maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian,1955
mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German,1955
pankratz,http://en.wikipedia.org/wiki/Pankratz,Pankratz,American,1955
pawl,http://en.wikipedia.org/wiki/Pawl_(constructor),Pawl,American,1955
phillips,http://en.wikipedia.org/wiki/Phillips_(constructor),Phillips,American,1955
